row_id,Prediction,PredictedLabel
0,0.9999804496765137,1
1,0.9999985694885254,1
2,0.9999978542327881,1
3,0.9999973773956299,1
4,0.9999973773956299,1
5,0.9956199526786804,1
6,1.3281451174407266e-06,0
7,0.006119448225945234,0
8,0.0005735630402341485,0
9,0.9991340041160583,1
10,0.00048053308273665607,0
11,2.4466862669214606e-06,0
12,6.117566044849809e-06,0
13,0.19218109548091888,0
14,2.895014574733068e-07,0
15,0.00014184296014718711,0
16,1.0,1
17,0.9999998807907104,1
18,0.9919636249542236,1
19,0.00047149069723673165,0
20,0.0022119947243481874,0
21,0.0022119947243481874,0
22,3.264721499363077e-06,0
23,0.9999936819076538,1
24,0.9996322393417358,1
25,0.9999998807907104,1
26,0.9999996423721313,1
27,0.9999980926513672,1
28,1.0,1
29,0.9999997615814209,1
30,0.9846328496932983,1
31,0.999996542930603,1
32,0.9999998807907104,1
33,0.9986349940299988,1
34,0.9997245669364929,1
35,1.9169724509993102e-06,0
36,1.5050369484015391e-06,0
37,1.6766807675594464e-06,0
38,1.9169724509993102e-06,0
39,1.3913386283093132e-06,0
40,2.3206644073070493e-06,0
41,1.9169724509993102e-06,0
42,2.6155651084991405e-06,0
43,2.71164026344195e-06,0
44,2.372699327679584e-06,0
45,2.423091927994392e-06,0
46,1.9169724509993102e-06,0
47,2.423091927994392e-06,0
48,2.355312744839466e-06,0
49,2.0808020053664222e-06,0
50,2.423091927994392e-06,0
51,1.8019509298028424e-06,0
52,2.439421905364725e-06,0
53,2.423091927994392e-06,0
54,2.0808020053664222e-06,0
55,2.0808020053664222e-06,0
56,2.367166416661348e-06,0
57,1.9169724509993102e-06,0
58,1.9169724509993102e-06,0
59,1.9169724509993102e-06,0
60,2.439421905364725e-06,0
61,2.71164026344195e-06,0
62,1.9169724509993102e-06,0
63,1.8526235407989589e-06,0
64,2.71164026344195e-06,0
65,1.9169724509993102e-06,0
66,1.9169724509993102e-06,0
67,2.355312744839466e-06,0
68,2.2433503090724116e-06,0
69,2.423091927994392e-06,0
70,1.9169724509993102e-06,0
71,1.7162932408609777e-06,0
72,2.71164026344195e-06,0
73,1.9169724509993102e-06,0
74,2.0808020053664222e-06,0
75,2.423091927994392e-06,0
76,1.5824888350834954e-06,0
77,2.1035234567534644e-06,0
78,2.2431536308431532e-06,0
79,2.0808020053664222e-06,0
80,2.423091927994392e-06,0
81,1.6805998939162237e-06,0
82,2.355312744839466e-06,0
83,1.9169724509993102e-06,0
84,1.9169724509993102e-06,0
85,2.4882326670194743e-06,0
86,1.9169724509993102e-06,0
87,1.9169724509993102e-06,0
88,1.8019509298028424e-06,0
89,2.439421905364725e-06,0
90,1.6669935121171875e-06,0
91,1.9169724509993102e-06,0
92,1.9169724509993102e-06,0
93,1.4752670267625945e-06,0
94,1.5050369484015391e-06,0
95,2.1295290935086086e-06,0
96,2.423091927994392e-06,0
97,2.4882326670194743e-06,0
98,8.961692401499022e-07,0
99,1.0,1
100,0.9999997615814209,1
101,1.0,1
102,1.0,1
103,7.242086576297879e-05,0
104,1.2932149729749653e-05,0
105,0.0031092138960957527,0
106,0.9999489784240723,1
107,0.9516652226448059,1
108,0.9999986886978149,1
109,0.9948976635932922,1
110,2.4549767658754718e-06,0
111,0.9999986886978149,1
112,0.9999246597290039,1
113,0.9999947547912598,1
114,0.9999973773956299,1
115,0.9999974966049194,1
116,0.9995515942573547,1
117,0.9999963045120239,1
118,0.9999949932098389,1
119,0.9999998807907104,1
120,0.9999998807907104,1
121,0.9999994039535522,1
122,1.0,1
123,0.9999998807907104,1
124,1.0,1
125,0.9999994039535522,1
126,1.0,1
127,0.9998171925544739,1
128,0.00045159723958931863,0
129,0.13192087411880493,0
130,0.8141781091690063,1
131,1.3407553524302784e-05,0
132,0.0005691994447261095,0
133,9.365581718157046e-06,0
134,9.053237590705976e-06,0
135,8.214038643927779e-06,0
136,1.0833127817022614e-05,0
137,1.311649612034671e-05,0
138,7.726054718659725e-06,0
139,2.778183807095047e-05,0
140,0.9999665021896362,1
141,1.0,1
142,4.8521524149691686e-05,0
143,1.8879622132317309e-07,0
144,1.5212714970402885e-05,0
145,2.6503304979996756e-05,0
146,1.7531960111227818e-05,0
147,5.4276406444842e-06,0
148,7.612708577653393e-05,0
149,0.12527386844158173,0
150,0.6241942048072815,1
151,0.9999971389770508,1
152,0.9998798370361328,1
153,0.999907374382019,1
154,0.9984744191169739,1
155,0.9998041987419128,1
156,0.9999997615814209,1
157,0.49892762303352356,0
158,1.0,1
159,0.9999997615814209,1
160,0.025452103465795517,0
161,9.962436706700828e-07,0
162,5.112721055411384e-07,0
