row_id,Prediction,PredictedLabel
0,0.999813973903656,1
1,0.9999885559082031,1
2,0.999903678894043,1
3,0.9999618530273438,1
4,0.9999880790710449,1
5,0.43815889954566956,0
6,6.803603582739015e-07,0
7,2.5006764190038666e-05,0
8,0.0036872748751193285,0
9,0.9935959577560425,1
10,0.002402911428362131,0
11,4.2261413000233006e-06,0
12,0.00020934086933266371,0
13,0.08908367902040482,0
14,6.238528840185609e-07,0
15,0.00032769018434919417,0
16,0.9999985694885254,1
17,0.9999740123748779,1
18,0.9985674619674683,1
19,1.790772148524411e-05,0
20,0.0010250336490571499,0
21,0.0010250336490571499,0
22,6.813091749791056e-05,0
23,0.9998956918716431,1
24,0.9998995065689087,1
25,0.9999979734420776,1
26,0.9999903440475464,1
27,0.9998623132705688,1
28,0.9999933242797852,1
29,0.9999886751174927,1
30,0.944588840007782,1
31,0.9999896287918091,1
32,0.9999967813491821,1
33,0.9993618130683899,1
34,0.9990389347076416,1
35,1.3953067536931485e-05,0
36,1.1486312359920703e-05,0
37,1.6137657439685427e-05,0
38,1.3953067536931485e-05,0
39,9.787643648451194e-06,0
40,1.4511515473714098e-05,0
41,1.3953067536931485e-05,0
42,1.7622880477574654e-05,0
43,1.890454768727068e-05,0
44,1.4051468497200403e-05,0
45,1.4041891517990734e-05,0
46,1.3953067536931485e-05,0
47,1.4041891517990734e-05,0
48,1.4051468497200403e-05,0
49,1.38875147968065e-05,0
50,1.657736356719397e-05,0
51,1.4362875845108647e-05,0
52,1.4797853509662673e-05,0
53,1.657736356719397e-05,0
54,1.38875147968065e-05,0
55,1.38875147968065e-05,0
56,1.8243141312268563e-05,0
57,1.3953067536931485e-05,0
58,1.3953067536931485e-05,0
59,1.3953067536931485e-05,0
60,1.4797853509662673e-05,0
61,1.890454768727068e-05,0
62,1.3953067536931485e-05,0
63,1.7622880477574654e-05,0
64,1.890454768727068e-05,0
65,1.3953067536931485e-05,0
66,1.3953067536931485e-05,0
67,1.4051468497200403e-05,0
68,1.3737442714045756e-05,0
69,1.4041891517990734e-05,0
70,1.7237342035514303e-05,0
71,1.4664127775176894e-05,0
72,1.890454768727068e-05,0
73,1.3953067536931485e-05,0
74,1.38875147968065e-05,0
75,1.4041891517990734e-05,0
76,1.0179379387409426e-05,0
77,1.63746444741264e-05,0
78,1.3737442714045756e-05,0
79,1.38875147968065e-05,0
80,1.4041891517990734e-05,0
81,1.4051468497200403e-05,0
82,1.4051468497200403e-05,0
83,1.3953067536931485e-05,0
84,1.3953067536931485e-05,0
85,1.7281881810049526e-05,0
86,1.3953067536931485e-05,0
87,1.3953067536931485e-05,0
88,1.2446605069271754e-05,0
89,1.4797853509662673e-05,0
90,9.849951311480254e-06,0
91,1.3953067536931485e-05,0
92,1.3953067536931485e-05,0
93,9.741661415318958e-06,0
94,1.1486312359920703e-05,0
95,1.38875147968065e-05,0
96,1.4041891517990734e-05,0
97,1.4833119166723918e-05,0
98,4.395928499434376e-06,0
99,0.9999988079071045,1
100,0.9999960660934448,1
101,0.9999990463256836,1
102,0.9999985694885254,1
103,2.5175455448334105e-05,0
104,4.989430453861132e-05,0
105,0.007237685844302177,0
106,0.9993422627449036,1
107,0.9989393353462219,1
108,0.9999449253082275,1
109,0.9851226210594177,1
110,1.4705052535646246e-06,0
111,0.999994158744812,1
112,0.999828577041626,1
113,0.9999943971633911,1
114,0.9999945163726807,1
115,0.9999945163726807,1
116,0.998004138469696,1
117,0.9999943971633911,1
118,0.9999943971633911,1
119,0.999993085861206,1
120,0.9999966621398926,1
121,0.9999443292617798,1
122,0.9999970197677612,1
123,0.999993085861206,1
124,0.9999690055847168,1
125,0.9999934434890747,1
126,0.9999979734420776,1
127,0.9990097284317017,1
128,5.7912238844437525e-06,0
129,0.0001541249657748267,0
130,0.9986456036567688,1
131,0.0005582910380326211,0
132,0.010833901353180408,0
133,9.925007179845124e-05,0
134,9.707800199976191e-05,0
135,9.813850920181721e-05,0
136,0.00012383554712869227,0
137,0.00010493979789316654,0
138,0.00010870528785744682,0
139,1.6293937733280472e-05,0
140,0.9993667006492615,1
141,0.9999960660934448,1
142,0.0003085703938268125,0
143,1.7994385643760324e-06,0
144,6.649212446063757e-05,0
145,8.639355655759573e-05,0
146,0.000320303748594597,0
147,2.0617188056348823e-05,0
148,0.0013097085757181048,0
149,0.02014879323542118,0
150,0.5194825530052185,1
151,0.999893069267273,1
152,0.9890254139900208,1
153,0.9983131885528564,1
154,0.9992067217826843,1
155,0.99996018409729,1
156,0.9999982118606567,1
157,0.4873819649219513,0
158,0.9999961853027344,1
159,0.9999889135360718,1
160,0.07887779921293259,0
161,3.8057144138292642e-06,0
162,1.1204731436009752e-06,0
163,2.7845733711728826e-05,0
164,5.497342044691322e-06,0
165,2.7722287995857187e-05,0
166,2.936990676971618e-05,0
167,7.055424066493288e-05,0
168,0.9996263980865479,1
169,0.987650454044342,1
170,0.0008627038914710283,0
171,0.009008718654513359,0
172,1.1175000508956145e-05,0
173,0.999853253364563,1
174,4.4498865463538095e-05,0
175,0.004724858794361353,0
176,0.0031345004681497812,0
177,0.0001575625647092238,0
178,4.161613105679862e-06,0
179,9.033487913256977e-06,0
180,0.00011521791020641103,0
181,0.0010146520799025893,0
182,0.9728259444236755,1
183,0.00040566021925769746,0
184,2.7633812351268716e-05,0
185,0.9978717565536499,1
186,0.999729573726654,1
187,0.9995656609535217,1
188,0.9997783303260803,1
189,0.9999908208847046,1
190,0.9999960660934448,1
191,0.9999920129776001,1
192,0.966996431350708,1
193,0.999998927116394,1
194,0.999977707862854,1
195,9.033168453242979e-07,0
196,0.9999494552612305,1
197,0.9969859719276428,1
198,0.04010951146483421,0
199,0.9999974966049194,1
200,0.9999973773956299,1
201,0.9999881982803345,1
202,0.9999980926513672,1
203,0.9996622800827026,1
204,0.9999973773956299,1
205,0.9760367274284363,1
206,8.694609277881682e-06,0
207,2.74888843705412e-05,0
208,3.5239094131611637e-07,0
209,9.309679285252059e-07,0
210,2.2183516193763353e-05,0
211,6.50139952540485e-07,0
212,0.5388044118881226,1
213,0.7349398732185364,1
214,0.005155052989721298,0
215,0.00012181560305180028,0
216,9.406222716279444e-07,0
217,1.3712233339902014e-05,0
218,0.24348846077919006,0
219,0.019451618194580078,0
220,0.002818636130541563,0
221,1.3614118870464154e-05,0
222,0.993893027305603,1
223,0.9956305027008057,1
224,0.00319380359724164,0
225,0.9995874762535095,1
226,0.24517156183719635,0
227,0.024036964401602745,0
228,0.9911008477210999,1
229,0.9994499087333679,1
230,0.9999754428863525,1
231,0.5694623589515686,1
232,0.9999997615814209,1
233,0.9999997615814209,1
234,0.9835664629936218,1
235,0.9999945163726807,1
236,0.16680940985679626,0
237,0.9999808073043823,1
238,0.9999779462814331,1
239,0.5734821557998657,1
240,0.9998698234558105,1
241,0.9999997615814209,1
242,0.9999953508377075,1
243,0.99989914894104,1
244,0.9999088048934937,1
245,0.999990701675415,1
246,0.9999594688415527,1
247,0.995171844959259,1
248,0.0309206023812294,0
249,0.001871847198344767,0
250,1.1519159670569934e-06,0
251,4.399971203383757e-06,0
252,6.33523814030923e-05,0
253,0.5847345590591431,1
254,0.0005853184266015887,0
255,3.3811207686085254e-05,0
256,0.9999977350234985,1
257,0.0007126982673071325,0
258,0.9999958276748657,1
259,0.9999454021453857,1
260,0.999998927116394,1
261,0.9998675584793091,1
262,0.9999934434890747,1
263,0.9999760389328003,1
264,0.0002638476435095072,0
265,0.9999899864196777,1
266,0.9992735981941223,1
267,0.5490739941596985,1
268,1.1732890925486572e-05,0
269,0.9999048709869385,1
270,0.2713724374771118,0
271,0.4636857807636261,0
272,6.64140634398791e-06,0
273,2.3827607947168872e-05,0
274,0.9436790943145752,1
275,0.9989211559295654,1
276,0.9984040856361389,1
277,0.9999961853027344,1
278,0.9998797178268433,1
279,0.9999927282333374,1
280,0.9998888969421387,1
281,0.9999332427978516,1
282,0.6978053450584412,1
283,0.9999334812164307,1
284,0.9999945163726807,1
285,0.9999517202377319,1
286,0.9996770620346069,1
287,0.9376482367515564,1
288,0.9999916553497314,1
289,0.9969538450241089,1
290,0.004071798641234636,0
291,0.00037616316694766283,0
292,0.002652146155014634,0
293,0.9177877902984619,1
294,0.9999669790267944,1
295,1.3857206795364618e-05,0
296,0.9999986886978149,1
297,0.9999887943267822,1
298,0.003973858896642923,0
299,8.332002471433952e-05,0
300,0.9999997615814209,1
301,0.004467060789465904,0
302,0.0014216575073078275,0
303,0.9983731508255005,1
304,0.9999920129776001,1
305,0.9974598288536072,1
306,0.9990737438201904,1
307,0.355577677488327,0
308,0.9864020943641663,1
309,0.43954476714134216,0
310,9.446618605579715e-06,0
311,0.0005255896248854697,0
312,7.443266895279521e-06,0
313,1.6269483239739202e-05,0
314,5.8844075283559505e-06,0
315,0.5795178413391113,1
316,0.9951151609420776,1
317,0.24670705199241638,0
318,0.9998817443847656,1
319,0.9970831274986267,1
320,0.9997257590293884,1
321,0.999987006187439,1
322,1.15449456643546e-05,0
323,3.830738023680169e-06,0
324,0.3985508382320404,0
325,0.999933123588562,1
326,0.9999946355819702,1
327,0.9999974966049194,1
328,0.38956624269485474,0
329,0.9999973773956299,1
330,0.9999972581863403,1
331,0.9999927282333374,1
332,0.9996978044509888,1
333,0.9999072551727295,1
334,0.999963641166687,1
335,0.9999904632568359,1
336,0.9999954700469971,1
337,0.9999935626983643,1
338,0.9999954700469971,1
339,0.999971866607666,1
340,0.9848506450653076,1
341,0.9999973773956299,1
342,0.9999973773956299,1
343,0.999997615814209,1
344,0.9999966621398926,1
345,0.9998165965080261,1
346,0.9999977350234985,1
347,0.99994957447052,1
348,0.9999969005584717,1
349,0.3755236268043518,0
350,0.0003131306730210781,0
351,0.999995231628418,1
352,0.9999995231628418,1
353,0.9999969005584717,1
354,0.9999974966049194,1
355,0.9999634027481079,1
356,0.9999773502349854,1
357,5.5910670198500156e-05,0
358,0.9999996423721313,1
359,0.9983600974082947,1
360,0.9999936819076538,1
361,0.999924898147583,1
362,0.46380066871643066,0
363,0.699226975440979,1
364,0.9999994039535522,1
365,2.1509872567548882e-06,0
366,0.9999998807907104,1
367,7.704281597398221e-05,0
368,0.004623966757208109,0
369,0.9925056099891663,1
370,0.9999982118606567,1
371,4.555320992949419e-05,0
372,0.9999977350234985,1
373,0.9999991655349731,1
374,0.9999963045120239,1
375,0.9999970197677612,1
376,0.9999985694885254,1
377,7.804588676663116e-05,0
378,0.0013653725618496537,0
379,0.9999786615371704,1
380,0.9993815422058105,1
381,0.9999895095825195,1
382,0.9999995231628418,1
383,0.9983672499656677,1
384,0.9999932050704956,1
385,0.9999960660934448,1
386,0.999998927116394,1
387,0.9997656941413879,1
388,0.9999973773956299,1
389,0.9987693428993225,1
390,0.9999854564666748,1
391,0.9999984502792358,1
392,0.9999749660491943,1
393,0.9995823502540588,1
394,0.9999997615814209,1
395,0.9999901056289673,1
396,7.254720912897028e-06,0
397,0.35436660051345825,0
398,0.999993085861206,1
399,0.11163940280675888,0
400,0.9999632835388184,1
401,0.9933661818504333,1
402,0.9999978542327881,1
403,0.8004270195960999,1
404,0.7385388016700745,1
405,0.329501748085022,0
406,0.0035825450904667377,0
407,0.9999828338623047,1
408,0.009086664766073227,0
409,0.9993265867233276,1
410,0.9884704351425171,1
411,0.9981032609939575,1
412,0.9988769888877869,1
413,0.9864324927330017,1
414,0.9999958276748657,1
415,0.9968429803848267,1
416,0.999991774559021,1
417,0.9999915361404419,1
418,0.9999992847442627,1
419,0.5777379870414734,1
420,0.9999927282333374,1
421,0.9999929666519165,1
422,0.999997615814209,1
423,0.9999988079071045,1
424,0.5368767976760864,1
425,0.9999986886978149,1
426,0.9999889135360718,1
427,0.004775877110660076,0
428,0.3521527945995331,0
429,2.1043663309683325e-06,0
430,0.998777449131012,1
431,0.9999967813491821,1
432,0.999346911907196,1
433,0.00010535711044212803,0
434,0.9837958812713623,1
435,0.013208257965743542,0
436,0.610852837562561,1
437,0.0005140693974681199,0
438,0.58191978931427,1
439,0.0026101660914719105,0
440,0.9958248138427734,1
441,0.5826945304870605,1
442,0.9999884366989136,1
443,0.9999997615814209,1
444,0.999294638633728,1
445,0.9999953508377075,1
446,0.9994747042655945,1
447,0.0003809974296018481,0
448,0.9999847412109375,1
449,0.9219771027565002,1
450,0.9797438383102417,1
451,0.5361142158508301,1
452,6.233648309716955e-05,0
453,0.4671531915664673,0
454,0.9999998807907104,1
455,0.999998927116394,1
456,0.9999996423721313,1
457,7.586727588204667e-05,0
458,0.9964608550071716,1
459,1.0833786063813022e-06,0
460,0.9999986886978149,1
461,0.9943813681602478,1
462,0.9999979734420776,1
463,0.9999973773956299,1
464,0.9999980926513672,1
465,0.9999966621398926,1
466,0.9999983310699463,1
467,0.9999985694885254,1
468,0.9999997615814209,1
469,0.9999954700469971,1
470,8.039169915718958e-05,0
471,0.9999997615814209,1
472,0.9992148876190186,1
473,0.9987446069717407,1
474,0.9731318950653076,1
475,0.0036939021665602922,0
476,0.9999916553497314,1
477,0.9999899864196777,1
478,0.9999878406524658,1
479,0.9999908208847046,1
480,0.9999896287918091,1
481,0.999970555305481,1
482,0.999914288520813,1
483,0.9998595714569092,1
484,0.00010040398774435744,0
485,0.9999788999557495,1
486,0.9681660532951355,1
487,0.9999880790710449,1
488,0.9999885559082031,1
489,0.9999998807907104,1
490,0.9944673776626587,1
491,0.9999953508377075,1
492,0.9999948740005493,1
493,0.9992341995239258,1
494,0.9999982118606567,1
495,0.9999997615814209,1
496,0.9999845027923584,1
497,0.9952326416969299,1
498,0.9999481439590454,1
499,0.9802848100662231,1
500,6.331845270324266e-06,0
501,0.9999995231628418,1
502,0.999997615814209,1
503,0.9999992847442627,1
504,0.606410026550293,1
505,1.3880081723982585e-06,0
506,6.037934667801892e-07,0
507,0.9999995231628418,1
508,0.9999823570251465,1
509,0.9999381303787231,1
510,0.9999935626983643,1
511,0.9999825954437256,1
512,0.9999868869781494,1
513,0.9999735355377197,1
514,0.9999947547912598,1
515,0.9999946355819702,1
516,0.9999946355819702,1
517,0.9999856948852539,1
518,0.0003044782788492739,0
519,0.8235301971435547,1
520,0.9999856948852539,1
521,0.0146797439083457,0
522,2.0791298993572127e-06,0
523,0.4517693519592285,0
524,0.7267107367515564,1
525,0.9999361038208008,1
526,0.9999899864196777,1
527,0.9999544620513916,1
528,0.9999953508377075,1
529,0.9999983310699463,1
530,0.9999662637710571,1
531,0.9999980926513672,1
532,0.9999239444732666,1
533,0.00015350092144217342,0
534,0.012027619406580925,0
535,0.000915706274099648,0
536,0.0003663733077701181,0
537,0.0020650543738156557,0
538,0.0032125944271683693,0
539,2.481952469679527e-05,0
540,0.03639037534594536,0
541,0.0003235080512240529,0
542,0.0003027351922355592,0
543,0.9999971389770508,1
544,0.9999246597290039,1
545,8.184925718524028e-06,0
546,0.9999717473983765,1
547,0.9999985694885254,1
548,0.9999991655349731,1
549,0.9999996423721313,1
550,0.9993618130683899,1
551,1.4531958186125848e-05,0
552,1.8617076420923695e-05,0
553,0.00014178414130583405,0
554,0.9999605417251587,1
555,4.675364834838547e-05,0
556,0.9993615746498108,1
557,0.9999926090240479,1
558,0.9997749924659729,1
559,0.0005176223930902779,0
560,0.9995695948600769,1
561,0.9999865293502808,1
562,0.0086109833791852,0
563,4.8049048928078264e-05,0
564,0.9975714087486267,1
565,0.9999827146530151,1
566,0.0030089570209383965,0
567,0.4521757960319519,0
568,7.03099649399519e-05,0
569,0.9999990463256836,1
570,0.6298136711120605,1
571,0.9999985694885254,1
572,0.9999979734420776,1
573,0.9999927282333374,1
574,0.9999923706054688,1
575,0.9999974966049194,1
576,0.9999527931213379,1
577,0.9999971389770508,1
578,0.9999972581863403,1
579,0.9999914169311523,1
580,5.8029991123476066e-06,0
581,0.999974250793457,1
582,0.9999631643295288,1
583,0.9999862909317017,1
584,0.9999761581420898,1
585,0.9999978542327881,1
586,0.9999974966049194,1
587,0.9481925368309021,1
588,6.8305516833788715e-06,0
589,0.9998983144760132,1
590,0.9999986886978149,1
591,0.9998369216918945,1
592,0.9908287525177002,1
593,0.9999895095825195,1
594,4.516572516877204e-05,0
595,0.009340041317045689,0
596,0.9999878406524658,1
597,0.9999877214431763,1
598,0.9977573752403259,1
599,0.9999809265136719,1
600,0.999991774559021,1
601,0.9999918937683105,1
602,0.9993529915809631,1
603,0.9999926090240479,1
604,0.9999924898147583,1
605,0.9999990463256836,1
606,0.9999973773956299,1
607,0.467817097902298,0
608,0.9999747276306152,1
609,0.9650561809539795,1
610,0.9999902248382568,1
611,0.0002064393920591101,0
612,3.5855905480275396e-06,0
613,2.4135115381795913e-06,0
614,3.0657442948722746e-06,0
615,2.8693500553345075e-06,0
616,2.336652687517926e-05,0
617,0.00014275137800723314,0
618,7.432332495227456e-05,0
619,0.0004214902874082327,0
620,1.0319919056200888e-05,0
621,0.25915175676345825,0
622,0.00014271136024035513,0
623,0.9987693428993225,1
624,0.9999027252197266,1
625,0.9998015761375427,1
626,0.9997047781944275,1
627,3.7317367969080806e-05,0
628,0.9999896287918091,1
629,0.6654890775680542,1
630,0.9999369382858276,1
631,0.9999788999557495,1
632,6.929533356014872e-06,0
633,0.5033561587333679,1
634,3.76229545508977e-05,0
635,0.48745426535606384,0
