row_id,Prediction,PredictedLabel
0,0.9954341598055543,1
1,0.9999995493595611,1
2,0.999934839261722,1
3,0.9998747826538226,1
4,0.999790420651988,1
5,0.011616279473049768,0
6,2.646396652620349e-06,0
7,1.3904015681172033e-05,0
8,0.0001270962885315443,0
9,0.9184385025991114,1
10,0.04980926080240211,0
11,1.596582342576272e-05,0
12,9.103180912361584e-07,0
13,4.472268972081751e-06,0
14,6.285796075656675e-08,0
15,2.215160755338244e-07,0
16,0.999990271854568,1
17,0.9861078232006297,1
18,0.9433311081524612,1
19,1.530360232304295e-06,0
20,0.27233530463589867,0
21,0.27233530463589867,0
22,9.890589548916097e-07,0
23,0.9998519731880874,1
24,0.99969211514262,1
25,0.9999930174225053,1
26,0.9996382093623069,1
27,0.9854603469549401,1
28,0.9999891212997426,1
29,0.9998981422806213,1
30,0.6054440426534456,1
31,0.9968553376593492,1
32,0.9994765471768193,1
33,0.9999989236331027,1
34,0.9996493650107594,1
35,3.979177489610124e-05,0
36,5.940422095540635e-06,0
37,2.3529772154865222e-05,0
38,4.927723832716066e-05,0
39,1.4403758986730528e-05,0
40,4.577345907566069e-05,0
41,4.927723832716066e-05,0
42,2.9906099046931635e-05,0
43,4.2142487628014496e-05,0
44,4.955290692212309e-05,0
45,3.870466240354219e-05,0
46,4.927723832716066e-05,0
47,1.48226417299141e-05,0
48,5.584093807196859e-05,0
49,3.822086813873005e-06,0
50,0.00010572437816768097,0
51,7.349964715160487e-05,0
52,4.572549391153941e-05,0
53,0.00010572437816768097,0
54,3.822086813873005e-06,0
55,3.822086813873005e-06,0
56,2.157161805576711e-05,0
57,4.927723832716066e-05,0
58,4.927723832716066e-05,0
59,4.927723832716066e-05,0
60,4.572549391153941e-05,0
61,4.2142487628014496e-05,0
62,4.927723832716066e-05,0
63,2.4123271102197653e-05,0
64,4.2142487628014496e-05,0
65,4.927723832716066e-05,0
66,4.927723832716066e-05,0
67,5.584093807196859e-05,0
68,5.525609161435559e-05,0
69,3.870466240354219e-05,0
70,4.927723832716066e-05,0
71,0.00011532058094410805,0
72,1.6779178490730065e-07,0
73,6.75792371343755e-05,0
74,3.822086813873005e-06,0
75,1.040297178583205e-05,0
76,2.389169521989917e-05,0
77,6.464641511064966e-05,0
78,6.753439327313305e-06,0
79,3.822086813873005e-06,0
80,1.48226417299141e-05,0
81,4.047086823734063e-05,0
82,5.584093807196859e-05,0
83,4.927723832716066e-05,0
84,4.927723832716066e-05,0
85,1.2463918539631736e-05,0
86,4.927723832716066e-05,0
87,5.750112066668711e-05,0
88,9.64623786615086e-05,0
89,4.572549391153941e-05,0
90,8.182125784030885e-06,0
91,4.927723832716066e-05,0
92,5.750112066668711e-05,0
93,1.4002412140489546e-05,0
94,7.633893204719421e-06,0
95,7.573217451666577e-06,0
96,1.48226417299141e-05,0
97,4.439888350051554e-05,0
98,8.471228553490876e-07,0
99,0.9994166919300412,1
100,0.999608427606716,1
101,0.9999753691339064,1
102,0.9977041889485695,1
103,2.67919869783855e-06,0
104,1.4234057072812512e-06,0
105,0.7709237035230236,1
106,0.9926926821251522,1
107,0.6668951306910692,1
108,0.9998872321703028,1
109,0.5630242240850155,1
110,2.9969052013177125e-08,0
111,0.9970665923465889,1
112,0.9993583299976794,1
113,0.9999450402160504,1
114,0.999973576217264,1
115,0.9998226416203423,1
116,0.9947994999281288,1
117,0.999986434240465,1
118,0.9998316331409864,1
119,0.9999916171849667,1
120,0.9985586154084682,1
121,0.9981593035389501,1
122,0.9999848522067167,1
123,0.9999268314040461,1
124,0.9997178851836891,1
125,0.9999962331050154,1
126,0.9999228987492849,1
127,0.9994704476902149,1
128,2.0134447591237053e-06,0
129,0.00018312578424461737,0
130,0.441953313369757,0
131,5.9757991035913894e-05,0
132,0.00042969365262881507,0
133,0.0003965589842722617,0
134,0.00020492173102226486,0
135,0.00031186171095519654,0
136,0.00040940957074750656,0
137,0.00022406404193062935,0
138,0.00033316795162478433,0
139,4.460339201143634e-06,0
140,0.9999697034904579,1
141,0.9997560428515689,1
142,6.991046716034619e-05,0
143,9.474353186259354e-05,0
144,0.002519577142228839,0
145,0.0012314168727683738,0
